code,name,date,count,ratio,year,month
600894,广日股份,2013-06-26,1452.28,1.84,2013,6
300058,蓝色光标,2013-06-25,1077.80,2.68,2013,6
300090,盛运环保,2013-06-25,12019.40,47.09,2013,6
300091,金通灵,2013-06-25,10200.00,48.80,2013,6
300311,任子行,2013-06-25,300.00,4.24,2013,6
600186,莲花健康,2013-06-25,4565.94,4.30,2013,6
002396,星网锐捷,2013-06-24,10785.46,30.72,2013,6
002438,江苏神通,2013-06-24,14040.00,67.50,2013,6
002439,启明星辰,2013-06-24,9314.75,44.88,2013,6
002527,新时达,2013-06-24,188.10,0.91,2013,6
300233,金城医药,2013-06-24,187.80,1.55,2013,6
300240,飞力达,2013-06-21,197.10,1.18,2013,6
002384,东山精密,2013-06-20,24631.20,64.14,2013,6
300329,海伦钢琴,2013-06-20,3504.85,26.16,2013,6
600166,福田汽车,2013-06-20,42842.86,15.25,2013,6
600306,*ST商城,2013-06-20,5.97,0.03,2013,6
300330,华虹计通,2013-06-19,3437.88,42.97,2013,6
600425,青松建化,2013-06-19,42140.00,30.56,2013,6
000801,四川九洲,2013-06-18,11591.64,25.20,2013,6
000901,航天科技,2013-06-18,2859.91,11.42,2013,6
000921,海信科龙,2013-06-18,61222.19,45.21,2013,6
000937,冀中能源,2013-06-18,61787.26,26.71,2013,6
002433,太安堂,2013-06-18,12000.00,43.16,2013,6
002434,万里扬,2013-06-18,22420.88,65.94,2013,6
002435,长江润发,2013-06-18,5197.50,39.38,2013,6
002436,兴森科技,2013-06-18,5735.62,25.67,2013,6
300088,长信科技,2013-06-18,12168.00,24.86,2013,6
300257,开山股份,2013-06-18,70.80,0.17,2013,6
000790,泰合健康,2013-06-17,403.77,1.05,2013,6
000877,天山股份,2013-06-17,8995.50,10.22,2013,6
000972,中基健康,2013-06-17,4920.47,6.38,2013,6
002328,新朋股份,2013-06-14,29677.50,65.95,2013,6
300326,凯利泰,2013-06-14,562.50,7.32,2013,6
000935,四川双马,2013-06-13,2224.68,3.61,2013,6
002322,理工环科,2013-06-13,363.00,1.29,2013,6
002364,中恒电气,2013-06-13,92.58,0.36,2013,6
002425,凯撒文化,2013-06-13,416.00,1.49,2013,6
002426,胜利精密,2013-06-13,17989.20,44.93,2013,6
002427,尤夫股份,2013-06-13,16423.24,68.95,2013,6
002428,云南锗业,2013-06-13,26994.24,41.33,2013,6
002429,兆驰股份,2013-06-13,45499.12,63.91,2013,6
002430,杭氧股份,2013-06-13,50800.28,62.56,2013,6
002431,棕榈股份,2013-06-13,10375.22,22.52,2013,6
002432,九安医疗,2013-06-13,24752.88,66.54,2013,6
002682,龙洲股份,2013-06-13,7455.62,46.60,2013,6
002683,宏大爆破,2013-06-13,5112.53,23.35,2013,6
002684,猛狮科技,2013-06-13,1241.35,23.39,2013,6
002685,华东重机,2013-06-13,4950.00,24.75,2013,6
300242,明家联合,2013-06-13,154.00,2.05,2013,6
300322,硕贝德,2013-06-13,2973.69,31.86,2013,6
300324,旋极信息,2013-06-13,240.25,4.29,2013,6
300327,中颖电子,2013-06-13,5634.82,44.02,2013,6
601222,林洋能源,2013-06-13,360.00,1.01,2013,6
601377,兴业证券,2013-06-13,891.80,0.34,2013,6
002310,东方园林,2013-06-07,39015.39,64.73,2013,6
002450,康得新,2013-06-07,15375.00,16.40,2013,6
600315,上海家化,2013-06-07,1517.70,2.26,2013,6
600523,贵航股份,2013-06-06,18516.10,64.11,2013,6
002136,安纳达,2013-06-05,143.20,0.67,2013,6
002680,长生生物,2013-06-05,540.00,6.75,2013,6
601566,九牧王,2013-06-05,155.12,0.27,2013,6
300320,海达股份,2013-06-04,1993.34,29.90,2013,6
601311,骆驼股份,2013-06-04,251.94,0.30,2013,6
002263,大东南,2013-06-03,981.87,1.69,2013,6
002325,洪涛股份,2013-06-03,464.40,0.67,2013,6
002417,三元达,2013-06-03,14715.67,54.50,2013,6
002418,康盛股份,2013-06-03,5778.00,25.25,2013,6
002419,天虹商场,2013-06-03,63636.30,79.53,2013,6
002420,毅昌股份,2013-06-03,25582.00,63.80,2013,6
002421,达实智能,2013-06-03,8163.52,39.10,2013,6
002422,科伦药业,2013-06-03,19050.90,39.69,2013,6
002423,*ST中特,2013-06-03,38651.00,83.03,2013,6
002424,贵州百灵,2013-06-03,35200.00,74.83,2013,6
300323,华灿光电,2013-06-03,3655.50,18.28,2013,6
300325,德威新材,2013-06-03,2868.10,35.85,2013,6
600590,泰豪科技,2013-06-03,4500.00,8.99,2013,6
002690,美亚光电,2013-07-31,3529.50,13.58,2013,7
002691,冀凯股份,2013-07-31,1290.39,6.45,2013,7
002225,濮耐股份,2013-07-30,4959.86,6.77,2013,7
300095,华伍股份,2013-07-29,6500.00,64.94,2013,7
300096,易联众,2013-07-29,7552.00,43.91,2013,7
300097,智云股份,2013-07-29,3245.10,54.09,2013,7
300292,吴通控股,2013-07-29,900.00,9.00,2013,7
300342,天银机电,2013-07-29,825.00,8.25,2013,7
600707,彩虹股份,2013-07-29,13333.33,18.10,2013,7
600729,重庆百货,2013-07-29,46.24,0.12,2013,7
002580,圣阳股份,2013-07-26,57.08,0.52,2013,7
300338,开元仪器,2013-07-26,464.25,5.16,2013,7
300340,科恒股份,2013-07-26,5108.56,51.09,2013,7
300341,麦迪电气,2013-07-26,1246.97,13.55,2013,7
002111,威海广泰,2013-07-25,309.22,1.01,2013,7
002144,宏达高科,2013-07-25,329.60,1.86,2013,7
002450,康得新,2013-07-25,25769.54,27.49,2013,7
002451,摩恩电气,2013-07-25,16470.00,75.00,2013,7
600707,彩虹股份,2013-07-25,108.00,0.15,2013,7
300143,星河生物,2013-07-24,4.11,0.03,2013,7
300232,洲明科技,2013-07-24,47.65,0.47,2013,7
000801,四川九洲,2013-07-23,7990.00,17.37,2013,7
002653,海思科,2013-07-23,590.40,0.74,2013,7
600892,大晟文化,2013-07-23,1241.70,19.67,2013,7
002452,长高集团,2013-07-22,1365.00,10.50,2013,7
002453,天马精化,2013-07-22,11677.52,40.88,2013,7
002454,松芝股份,2013-07-22,19560.06,62.69,2013,7
300050,世纪鼎利,2013-07-22,10400.00,48.15,2013,7
300212,易华录,2013-07-22,333.33,1.24,2013,7
603000,人民网,2013-07-22,510.00,1.85,2013,7
000620,新华联,2013-07-19,1453.95,0.91,2013,7
002170,芭田股份,2013-07-19,12942.00,15.20,2013,7
002298,中电鑫龙,2013-07-19,7886.90,19.06,2013,7
300245,天玑科技,2013-07-19,3219.15,24.02,2013,7
300246,宝莱特,2013-07-19,839.23,5.75,2013,7
601126,四方股份,2013-07-19,204.40,0.50,2013,7
000851,高鸿股份,2013-07-18,860.00,1.67,2013,7
002313,日海通讯,2013-07-18,5200.00,16.31,2013,7
300128,锦富新材,2013-07-18,178.40,0.87,2013,7
300188,美亚柏科,2013-07-18,310.13,1.40,2013,7
300337,银邦股份,2013-07-18,2819.60,15.09,2013,7
300339,润和软件,2013-07-18,4167.80,27.16,2013,7
600066,宇通客车,2013-07-18,1006.06,0.79,2013,7
002689,远大智能,2013-07-17,3341.90,8.30,2013,7
600369,西南证券,2013-07-17,68068.65,29.31,2013,7
603008,喜临门,2013-07-17,10827.19,34.37,2013,7
000899,赣能股份,2013-07-16,22595.68,34.94,2013,7
002414,高德红外,2013-07-16,21916.41,73.06,2013,7
002446,盛路通信,2013-07-16,9899.86,74.55,2013,7
002448,中原内配,2013-07-16,793.14,6.74,2013,7
002449,国星光电,2013-07-16,19746.32,45.92,2013,7
300025,华星创业,2013-07-16,140.40,0.90,2013,7
600969,郴电国际,2013-07-16,11786.77,56.06,2013,7
601288,农业银行,2013-07-16,25859294.12,79.62,2013,7
000593,大通燃气,2013-07-15,3.08,0.01,2013,7
002337,赛象科技,2013-07-15,12960.00,65.48,2013,7
002444,巨星科技,2013-07-15,36540.42,72.07,2013,7
002445,中南文化,2013-07-15,14145.00,56.10,2013,7
002447,壹桥股份,2013-07-15,15952.00,59.52,2013,7
002687,乔治白,2013-07-15,1111.00,5.64,2013,7
002688,金河生物,2013-07-15,3092.31,28.39,2013,7
600898,三联商社,2013-07-15,4976.56,19.71,2013,7
000650,仁和药业,2013-07-12,4530.00,4.57,2013,7
002014,永新股份,2013-07-12,4711.12,14.46,2013,7
300180,华峰超纤,2013-07-12,250.00,1.58,2013,7
300238,冠昊生物,2013-07-12,9.00,0.07,2013,7
300301,长方集团,2013-07-12,151.47,0.56,2013,7
600316,洪都航空,2013-07-12,4066.88,5.67,2013,7
600728,佳都科技,2013-07-12,3800.00,10.47,2013,7
000906,浙商中拓,2013-07-11,19905.06,60.21,2013,7
002170,芭田股份,2013-07-11,1829.66,2.15,2013,7
002442,龙星化工,2013-07-11,28285.68,58.93,2013,7
300208,恒顺众昇,2013-07-11,600.00,2.14,2013,7
300213,佳讯飞鸿,2013-07-11,285.39,2.27,2013,7
002597,金禾实业,2013-07-10,119.86,0.43,2013,7
300093,金刚玻璃,2013-07-10,8189.10,37.91,2013,7
300094,国联水产,2013-07-10,22626.91,64.28,2013,7
300335,迪森股份,2013-07-10,5854.26,27.98,2013,7
300336,新文化,2013-07-10,1395.00,14.53,2013,7
002037,久联发展,2013-07-09,5052.02,15.43,2013,7
600703,三安光电,2013-07-09,7220.07,5.00,2013,7
002440,闰土股份,2013-07-08,21951.50,57.24,2013,7
002443,金洲管道,2013-07-08,14523.24,40.18,2013,7
300092,科新机电,2013-07-08,6554.61,72.03,2013,7
601608,中信重工,2013-07-08,18768.30,6.85,2013,7
601901,方正证券,2013-07-08,23.91,0.00,2013,7
000820,神雾节能,2013-07-05,6.55,0.02,2013,7
002617,露笑科技,2013-07-05,231.00,1.28,2013,7
300334,津膜科技,2013-07-05,1905.00,16.42,2013,7
600276,恒瑞医药,2013-07-05,247.27,0.18,2013,7
601000,唐山港,2013-07-05,99000.00,48.76,2013,7
600498,烽火通信,2013-07-04,7900.00,8.18,2013,7
002597,金禾实业,2013-07-03,4160.00,14.98,2013,7
600027,华电国际,2013-07-03,54000.00,7.33,2013,7
000861,海印股份,2013-07-02,5.29,0.01,2013,7
600098,广州发展,2013-07-02,39419.97,14.37,2013,7
600422,昆药集团,2013-07-02,10.82,0.03,2013,7
002421,达实智能,2013-07-01,180.00,0.86,2013,7
002595,豪迈科技,2013-07-01,6882.35,34.41,2013,7
300026,红日药业,2013-07-01,28.08,0.07,2013,7
300089,文化长城,2013-07-01,7321.50,48.81,2013,7
600116,三峡水利,2013-07-01,2000.00,7.48,2013,7
600298,安琪酵母,2013-07-01,2045.87,6.21,2013,7
600795,国电电力,2013-07-01,144028.88,8.36,2013,7
600743,华远地产,2013-08-28,83737.29,46.07,2013,8
300111,向日葵,2013-08-27,33277.82,65.38,2013,8
300112,万讯自控,2013-08-27,12066.75,74.87,2013,8
300113,顺网科技,2013-08-27,5967.04,45.20,2013,8
300114,中航电测,2013-08-27,11263.20,72.20,2013,8
300235,方直科技,2013-08-26,660.00,7.50,2013,8
300289,利德曼,2013-08-26,1052.16,6.85,2013,8
600976,健民集团,2013-08-26,14.60,0.10,2013,8
002370,亚太药业,2013-08-21,2972.03,14.57,2013,8
300350,华鹏飞,2013-08-21,245.05,2.83,2013,8
600882,广泽股份,2013-08-19,6837.24,17.13,2013,8
601818,光大银行,2013-08-19,2150000.00,53.17,2013,8
601901,方正证券,2013-08-19,3475.28,0.57,2013,8
002694,顾地科技,2013-08-16,2370.60,13.72,2013,8
300290,荣科科技,2013-08-16,693.61,5.10,2013,8
601718,际华集团,2013-08-16,270000.00,70.00,2013,8
600151,航天机电,2013-08-14,24722.06,19.78,2013,8
002145,中核钛白,2013-08-13,3147.92,7.68,2013,8
600221,海南航空,2013-08-13,393120.00,32.27,2013,8
601222,林洋能源,2013-08-13,215.40,0.61,2013,8
000045,深纺织A,2013-08-12,5376.34,10.61,2013,8
002279,久其软件,2013-08-12,5972.79,33.98,2013,8
002460,赣锋锂业,2013-08-12,5054.61,33.08,2013,8
300102,乾照光电,2013-08-12,14237.88,48.26,2013,8
300103,达刚路机,2013-08-12,14642.28,69.15,2013,8
000933,*ST神火,2013-08-09,22050.00,11.60,2013,8
002173,*ST创疗,2013-08-09,120.00,0.58,2013,8
002692,远程电缆,2013-08-08,2854.80,8.75,2013,8
002693,双成药业,2013-08-08,4414.13,24.52,2013,8
600162,香江控股,2013-08-08,20784.23,27.07,2013,8
300346,南大光电,2013-08-07,1200.00,11.94,2013,8
601717,郑煤机,2013-08-06,54908.78,33.87,2013,8
000100,TCL集团,2013-08-05,31794.81,3.74,2013,8
002455,百川股份,2013-08-05,8700.00,66.06,2013,8
002456,欧菲光,2013-08-05,11389.10,24.49,2013,8
002457,青龙管业,2013-08-05,17.44,0.05,2013,8
603077,和邦生物,2013-08-05,5000.00,11.11,2013,8
002236,大华股份,2013-08-02,1896.58,1.65,2013,8
300010,立思辰,2013-08-02,1067.81,4.09,2013,8
300098,高新兴,2013-08-02,11573.02,62.89,2013,8
300029,天龙光电,2013-08-01,2520.76,12.60,2013,8
300144,宋城演艺,2013-08-01,1.71,0.00,2013,8
300343,联创互联,2013-08-01,444.00,11.10,2013,8
300344,太空板业,2013-08-01,3205.60,19.93,2013,8
300345,红宇新材,2013-08-01,3780.71,39.38,2013,8
000503,海虹控股,2013-09-30,21388.25,23.80,2013,9
000564,西安民生,2013-09-30,6880.00,14.54,2013,9
000883,湖北能源,2013-09-30,60657.51,22.68,2013,9
002482,广田集团,2013-09-30,34944.00,67.72,2013,9
002483,润邦股份,2013-09-30,20250.00,56.25,2013,9
002484,江海股份,2013-09-30,15600.00,75.00,2013,9
002617,露笑科技,2013-09-30,1200.00,6.67,2013,9
002649,博彦科技,2013-09-30,2386.36,15.91,2013,9
300122,智飞生物,2013-09-30,24840.00,62.10,2013,9
300123,太阳鸟,2013-09-30,5760.00,41.41,2013,9
300124,汇川技术,2013-09-30,26993.33,69.43,2013,9
300353,东土科技,2013-09-30,2524.29,29.48,2013,9
600760,*ST黑豹,2013-09-30,7194.04,20.86,2013,9
600869,智慧能源,2013-09-30,61486.54,62.10,2013,9
601018,宁波港,2013-09-30,972000.00,75.94,2013,9
002665,首航节能,2013-09-27,504.00,1.89,2013,9
300182,捷成股份,2013-09-27,112.89,0.51,2013,9
601339,百隆东方,2013-09-27,3700.00,4.93,2013,9
002144,宏达高科,2013-09-26,356.26,2.02,2013,9
002658,雪迪龙,2013-09-26,618.56,2.25,2013,9
600629,华建集团,2013-09-26,1169.41,3.36,2013,9
002700,新疆浩源,2013-09-25,1485.00,20.25,2013,9
300255,常山药业,2013-09-25,126.84,0.67,2013,9
300302,同有科技,2013-09-25,154.11,2.57,2013,9
002477,雏鹰农牧,2013-09-24,48625.73,56.91,2013,9
300002,神州泰岳,2013-09-24,128.26,0.21,2013,9
000587,金洲慈航,2013-09-23,2740.39,4.92,2013,9
002478,常宝股份,2013-09-23,33060.00,82.63,2013,9
002479,富春环保,2013-09-23,28288.00,38.34,2013,9
002480,新筑股份,2013-09-23,12146.91,43.38,2013,9
300233,金城医药,2013-09-23,15.00,0.12,2013,9
300309,吉艾科技,2013-09-23,225.00,1.04,2013,9
300354,东华测试,2013-09-23,488.91,7.35,2013,9
600161,天坛生物,2013-09-23,2721.69,5.28,2013,9
600612,老凤祥,2013-09-23,9106.43,17.41,2013,9
000623,吉林敖东,2013-09-18,1788.88,2.00,2013,9
002113,天润数娱,2013-09-18,2540.00,21.45,2013,9
300120,经纬电材,2013-09-18,7156.31,41.64,2013,9
300121,阳谷华泰,2013-09-18,10530.00,75.00,2013,9
600166,福田汽车,2013-09-18,52722.45,18.77,2013,9
300119,瑞普生物,2013-09-17,8324.68,42.92,2013,9
300170,汉得信息,2013-09-17,213.55,0.80,2013,9
300265,通光线缆,2013-09-17,25.00,0.18,2013,9
601012,隆基股份,2013-09-17,2444.40,4.54,2013,9
000011,深物业A,2013-09-16,8.65,0.01,2013,9
000498,山东路桥,2013-09-16,9.44,0.01,2013,9
000672,上峰水泥,2013-09-16,7663.21,9.42,2013,9
000851,高鸿股份,2013-09-16,120.45,0.23,2013,9
002367,康力电梯,2013-09-16,97.50,0.26,2013,9
002475,立讯精密,2013-09-16,40950.00,74.80,2013,9
002663,普邦股份,2013-09-16,5440.00,9.73,2013,9
600166,福田汽车,2013-09-16,21074.18,7.50,2013,9
000981,银亿股份,2013-09-13,751.76,0.88,2013,9
002371,七星电子,2013-09-13,4800.00,13.63,2013,9
300136,信维通信,2013-09-13,448.20,3.27,2013,9
300148,天舟文化,2013-09-13,3.42,0.02,2013,9
300352,北信源,2013-09-12,2752.77,20.64,2013,9
002609,捷顺科技,2013-09-11,168.73,0.92,2013,9
002698,博实股份,2013-09-11,7182.65,17.91,2013,9
000561,烽火电子,2013-09-10,25208.58,42.31,2013,9
002472,双环传动,2013-09-10,17009.93,61.19,2013,9
300157,恒泰艾普,2013-09-10,614.15,1.66,2013,9
300302,同有科技,2013-09-10,265.34,4.42,2013,9
002467,二六三,2013-09-09,9159.68,38.16,2013,9
002469,三维工程,2013-09-09,11273.59,44.49,2013,9
002695,煌上煌,2013-09-05,2782.61,22.46,2013,9
002696,百洋股份,2013-09-05,1846.81,20.99,2013,9
002697,红旗连锁,2013-09-05,2700.00,13.50,2013,9
300147,香雪制药,2013-09-05,300.21,0.77,2013,9
000686,东北证券,2013-09-03,20542.83,20.99,2013,9
600597,光明乳业,2013-09-03,17584.53,14.36,2013,9
002466,天齐锂业,2013-09-02,1468.80,9.99,2013,9
300023,宝德股份,2013-10-31,5265.00,58.50,2013,10
300005,探路者,2013-10-30,18881.81,44.49,2013,10
300056,三维丝,2013-10-30,484.96,5.18,2013,10
300278,华昌达,2013-10-30,1600.00,9.23,2013,10
000536,华映科技,2013-10-28,49.55,0.07,2013,10
002672,东江环保,2013-10-28,535.71,2.37,2013,10
300132,青松股份,2013-10-28,11153.26,57.80,2013,10
300133,华策影视,2013-10-28,35493.85,61.11,2013,10
300134,大富科技,2013-10-28,21252.00,66.41,2013,10
300135,宝利国际,2013-10-28,30432.00,59.44,2013,10
600184,光电股份,2013-10-28,1970.11,9.41,2013,10
601098,中南传媒,2013-10-28,139800.00,77.84,2013,10
002142,宁波银行,2013-10-25,38382.05,13.31,2013,10
002448,中原内配,2013-10-25,5022.00,21.35,2013,10
600691,阳煤化工,2013-10-25,61671.14,42.01,2013,10
000418,小天鹅A,2013-10-24,111.98,0.18,2013,10
600372,中航电子,2013-10-24,5002.91,2.84,2013,10
300251,光线传媒,2013-10-23,427.23,0.84,2013,10
600885,宏发股份,2013-10-23,8366.87,17.55,2013,10
000069,华侨城A,2013-10-22,3905.34,0.54,2013,10
000525,红太阳,2013-10-22,355.45,0.70,2013,10
002490,山东墨龙,2013-10-22,39647.80,49.69,2013,10
002491,通鼎互联,2013-10-22,17101.00,62.11,2013,10
000719,大地传媒,2013-10-21,90.20,0.21,2013,10
002473,圣莱达,2013-10-21,10720.00,67.00,2013,10
002488,金固股份,2013-10-21,9000.00,50.00,2013,10
002489,浙江永强,2013-10-21,34070.60,71.25,2013,10
300129,泰胜风能,2013-10-21,15733.76,48.56,2013,10
300130,新国都,2013-10-21,2538.00,22.20,2013,10
000738,中航动控,2013-10-18,75923.85,66.27,2013,10
002367,康力电梯,2013-10-18,537.08,1.41,2013,10
600738,兰州民百,2013-10-18,9.36,0.03,2013,10
002487,大金重工,2013-10-17,18416.70,51.16,2013,10
600983,惠而浦,2013-10-17,33609.96,63.08,2013,10
002322,理工环科,2013-10-16,30.00,0.11,2013,10
002670,国盛金控,2013-10-16,450.00,2.25,2013,10
300126,锐奇股份,2013-10-16,8665.40,57.17,2013,10
000732,泰禾集团,2013-10-15,80966.13,79.60,2013,10
002485,希努尔,2013-10-15,21960.00,68.62,2013,10
002486,嘉麟杰,2013-10-15,14635.50,35.18,2013,10
600282,南钢股份,2013-10-15,219095.25,56.53,2013,10
600629,华建集团,2013-10-15,2519.92,7.24,2013,10
002212,南洋股份,2013-10-14,572.60,1.12,2013,10
002389,南洋科技,2013-10-14,30000.00,60.20,2013,10
300125,易世达,2013-10-14,3282.00,27.81,2013,10
300127,银河磁体,2013-10-14,12057.32,74.62,2013,10
300128,锦富新材,2013-10-14,21150.00,51.72,2013,10
300178,腾邦国际,2013-10-14,81.00,0.66,2013,10
300269,联建光电,2013-10-14,2174.92,18.47,2013,10
600242,中昌数据,2013-10-14,9930.55,36.33,2013,10
601012,隆基股份,2013-10-14,1800.00,3.34,2013,10
601377,兴业证券,2013-10-14,31710.00,12.20,2013,10
002084,海鸥卫浴,2013-10-11,9094.56,22.40,2013,10
002701,奥瑞金,2013-10-11,7245.00,23.62,2013,10
002702,海欣食品,2013-10-11,2600.00,18.39,2013,10
601177,杭齿前进,2013-10-11,18700.00,46.74,2013,10
600597,光明乳业,2013-10-10,200.58,0.16,2013,10
300356,光一科技,2013-10-09,3825.90,29.43,2013,10
601088,中国神华,2013-10-09,18000.00,0.91,2013,10
603993,洛阳钼业,2013-10-09,176842.11,34.84,2013,10
600242,中昌数据,2013-10-08,4130.58,15.11,2013,10
300170,汉得信息,2013-11-29,67.05,0.25,2013,11
300296,利亚德,2013-11-29,237.94,1.59,2013,11
300275,梅安森,2013-11-28,1456.00,8.63,2013,11
300301,长方集团,2013-11-27,30.29,0.11,2013,11
000665,湖北广电,2013-11-26,5279.18,13.58,2013,11
002051,中工国际,2013-11-25,9126.00,14.32,2013,11
002092,中泰化学,2013-11-25,19301.16,13.88,2013,11
002481,双塔食品,2013-11-25,16646.40,38.53,2013,11
002507,涪陵榨菜,2013-11-25,400.00,2.58,2013,11
002508,老板电器,2013-11-25,16320.00,63.75,2013,11
002509,天广中茂,2013-11-25,24800.00,62.00,2013,11
002510,天汽模,2013-11-25,13190.17,64.11,2013,11
002511,中顺洁柔,2013-11-25,16983.93,54.44,2013,11
300300,汉鼎宇佑,2013-11-25,220.00,1.15,2013,11
600279,重庆港九,2013-11-25,19135.42,55.94,2013,11
600337,美克家居,2013-11-25,4630.80,7.15,2013,11
601777,力帆股份,2013-11-25,62484.04,61.84,2013,11
000506,中润资源,2013-11-21,398.26,0.43,2013,11
603366,日出东方,2013-11-21,450.00,1.12,2013,11
000915,山大华特,2013-11-20,1.87,0.01,2013,11
002441,众业达,2013-11-20,14637.25,63.09,2013,11
000639,西王食品,2013-11-19,380.31,2.02,2013,11
000789,万年青,2013-11-19,1300.00,3.18,2013,11
002364,中恒电气,2013-11-19,782.88,3.08,2013,11
600682,南京新百,2013-11-19,1.50,0.00,2013,11
600817,*ST宏盛,2013-11-19,194.10,1.21,2013,11
000066,长城电脑,2013-11-18,74936.22,56.62,2013,11
002306,中科云网,2013-11-18,297.00,0.37,2013,11
002460,赣锋锂业,2013-11-18,1.30,0.01,2013,11
002502,骅威文化,2013-11-18,906.05,6.44,2013,11
002503,搜于特,2013-11-18,32400.00,75.00,2013,11
002505,大康农业,2013-11-18,8779.75,35.59,2013,11
300026,红日药业,2013-11-18,2382.95,6.37,2013,11
600261,阳光照明,2013-11-18,11728.28,18.17,2013,11
000705,浙江震元,2013-11-15,3712.93,22.23,2013,11
002500,山西证券,2013-11-15,94186.22,37.39,2013,11
002026,山东威达,2013-11-14,4990.78,21.88,2013,11
300007,汉威电子,2013-11-14,4628.57,39.23,2013,11
300139,晓程科技,2013-11-14,6646.00,60.64,2013,11
600887,伊利股份,2013-11-14,67.23,0.03,2013,11
000001,平安银行,2013-11-12,60732.80,7.41,2013,11
300118,东方日升,2013-11-12,9541.69,17.04,2013,11
300140,启源装备,2013-11-12,5526.62,45.30,2013,11
300141,和顺电气,2013-11-12,1970.25,11.90,2013,11
300142,沃森生物,2013-11-12,10761.81,59.79,2013,11
601111,中国国航,2013-11-12,12953.37,0.99,2013,11
002276,万马股份,2013-11-11,50448.54,54.31,2013,11
002496,辉丰股份,2013-11-11,12945.96,52.83,2013,11
002497,雅化集团,2013-11-11,36000.00,75.00,2013,11
002498,汉缆股份,2013-11-11,91467.20,85.23,2013,11
002499,科林环保,2013-11-11,7715.91,68.59,2013,11
002654,万润科技,2013-11-11,1804.00,10.25,2013,11
300136,信维通信,2013-11-11,2689.20,19.63,2013,11
300195,长荣股份,2013-11-11,121.28,0.85,2013,11
300279,和晶科技,2013-11-11,42.08,0.35,2013,11
300300,汉鼎宇佑,2013-11-11,1320.00,6.90,2013,11
600617,国新能源,2013-11-11,364.76,2.18,2013,11
600731,湖南海利,2013-11-11,3.83,0.01,2013,11
002374,丽鹏股份,2013-11-08,3732.92,19.50,2013,11
600705,中航资本,2013-11-08,9.96,0.01,2013,11
601857,中国石油,2013-11-08,40000.00,0.22,2013,11
002117,东港股份,2013-11-07,134.40,0.44,2013,11
600403,大有能源,2013-11-07,72351.25,30.26,2013,11
000572,海马汽车,2013-11-06,9.78,0.01,2013,11
600029,南方航空,2013-11-06,12390.00,1.26,2013,11
600377,宁沪高速,2013-11-06,2391.66,0.47,2013,11
600499,科达洁能,2013-11-06,30.00,0.04,2013,11
000922,佳电股份,2013-11-05,12653.10,24.14,2013,11
002460,赣锋锂业,2013-11-05,68.17,0.45,2013,11
300137,先河环保,2013-11-05,5766.26,28.43,2013,11
300138,晨光生物,2013-11-05,7444.10,41.45,2013,11
002492,恒基达鑫,2013-11-04,6030.00,50.25,2013,11
002493,荣盛石化,2013-11-04,100000.00,89.93,2013,11
002494,华斯股份,2013-11-04,4800.00,42.29,2013,11
002495,佳隆股份,2013-11-04,17550.00,62.21,2013,11
300265,通光线缆,2013-11-04,25.00,0.18,2013,11
600571,信雅达,2013-11-04,247.57,1.22,2013,11
600998,九州通,2013-11-04,88846.66,62.54,2013,11
300009,安科生物,2013-11-01,9161.35,37.99,2013,11
300280,南通锻压,2013-11-01,400.00,3.12,2013,11
300300,汉鼎宇佑,2013-11-01,1023.00,5.34,2013,11
300355,蒙草生态,2013-11-01,7509.92,36.55,2013,11
600198,大唐电信,2013-11-01,1353.10,1.82,2013,11
000026,飞亚达A,2013-12-31,16297.73,41.49,2013,12
000883,湖北能源,2013-12-31,165140.47,61.75,2013,12
002075,沙钢股份,2013-12-31,118026.56,74.88,2013,12
002530,丰东股份,2013-12-31,10356.00,38.64,2013,12
002531,天顺风能,2013-12-31,31800.00,77.28,2013,12
002532,新界泵业,2013-12-31,10971.43,68.57,2013,12
300052,中青宝,2013-12-31,8302.75,31.93,2013,12
300153,科泰电源,2013-12-31,8412.00,52.58,2013,12
600961,株冶集团,2013-12-31,26913.03,51.02,2013,12
601126,四方股份,2013-12-31,25128.99,61.80,2013,12
000551,创元科技,2013-12-30,1263.44,3.16,2013,12
002001,新和成,2013-12-30,585.00,0.81,2013,12
002013,中航机电,2013-12-30,8311.62,11.60,2013,12
002050,三花智控,2013-12-30,667.37,1.12,2013,12
002051,中工国际,2013-12-30,6429.28,10.09,2013,12
002080,中材科技,2013-12-30,24301.36,60.75,2013,12
002179,中航光电,2013-12-30,19170.00,41.36,2013,12
002638,勤上光电,2013-12-30,1182.80,3.16,2013,12
300035,中科电气,2013-12-30,541.39,3.01,2013,12
300152,科融环境,2013-12-30,8800.00,36.64,2013,12
300154,瑞凌股份,2013-12-30,14306.00,64.01,2013,12
300301,长方集团,2013-12-30,487.75,1.79,2013,12
300309,吉艾科技,2013-12-30,563.70,2.59,2013,12
300315,掌趣科技,2013-12-30,39.60,0.06,2013,12
600729,重庆百货,2013-12-30,23551.33,57.93,2013,12
601890,亚星锚链,2013-12-30,19016.62,40.63,2013,12
603000,人民网,2013-12-30,3731.71,13.50,2013,12
600186,莲花健康,2013-12-27,7826.09,7.37,2013,12
000903,云内动力,2013-12-25,25515.00,37.48,2013,12
002433,太安堂,2013-12-25,7800.00,28.06,2013,12
300333,兆日科技,2013-12-25,840.00,7.50,2013,12
000666,经纬纺机,2013-12-24,6637.81,9.43,2013,12
