code,name,industry
300433,蓝思科技,['电子器件']
300434,金石东方,['机械行业']
300435,中泰股份,['机械行业']
300436,广生堂,['生物制药']
300437,清水源,['化工行业']
300438,鹏辉能源,['电器行业']
300439,美康生物,['生物制药']
300440,运达科技,['电子信息']
300441,鲍斯股份,['机械行业']
300442,普丽盛,['机械行业']
300443,金雷风电,['机械行业']
300444,双杰电气,['发电设备']
300445,康斯特,['仪器仪表']
300446,乐凯新材,['化工行业']
300447,全信股份,['电器行业']
300448,浩云科技,['电子信息']
300449,汉邦高科,['电子信息']
300450,先导智能,['其它行业']
300451,创业软件,['其它行业']
300452,山河药辅,['其它行业']
300453,三鑫医疗,['其它行业']
300455,康拓红外,['其它行业']
300456,耐威科技,['其它行业']
300457,赢合科技,['其它行业']
300458,全志科技,['其它行业']
300459,金科娱乐,['其它行业']
300460,惠伦晶体,['其它行业']
300461,田中精机,['其它行业']
300462,华铭智能,['其它行业']
300463,迈克生物,['其它行业']
300465,高伟达,['其它行业']
300466,赛摩电气,['其它行业']
300467,迅游科技,['其它行业']
300468,四方精创,['其它行业']
300561,汇金科技,['次新股']
300562,乐心医疗,['次新股']
300563,神宇股份,['次新股']
300565,科信技术,['次新股']
300566,激智科技,['次新股']
300567,精测电子,['次新股']
300568,星源材质,['次新股']
300569,天能重工,['次新股']
300570,太辰光,['次新股']
300571,平治信息,['次新股']
300572,安车检测,['次新股']
300573,兴齐眼药,['次新股']
300575,中旗股份,['次新股']
300576,容大感光,['次新股']
300577,开润股份,['次新股']
300579,数字认证,['次新股']
300580,贝斯特,['次新股']
300581,晨曦航空,['次新股']
300582,英飞特,['次新股']
300583,赛托生物,['次新股']
300584,海辰药业,['次新股']
300585,奥联电子,['次新股']
300586,美联新材,['次新股']
300587,天铁股份,['次新股']
300588,熙菱信息,['次新股']
300589,N江龙,['次新股']
300590,移为通信,['次新股']
300591,万里马,['次新股']
300593,N新雷能,['次新股']
600000,浦发银行,['金融行业']
600004,白云机场,['交通运输']
600005,武钢股份,['钢铁行业']
600006,东风汽车,['汽车制造']
600007,中国国贸,['开发区']
600008,首创股份,['环保行业']
600009,上海机场,['交通运输']
600010,包钢股份,['钢铁行业']
600011,华能国际,['电力行业']
600012,皖通高速,['公路桥梁']
600015,华夏银行,['金融行业']
600016,民生银行,['金融行业']
600017,日照港,['交通运输']
600018,上港集团,['交通运输']
600019,宝钢股份,['钢铁行业']
600020,中原高速,['公路桥梁']
600021,上海电力,['电力行业']
600022,山东钢铁,['钢铁行业']
600023,浙能电力,['电力行业']
600026,中远海能,['交通运输']
600027,华电国际,['电力行业']
600028,中国石化,['石油行业']
600029,南方航空,['交通运输']
600030,中信证券,['金融行业']
600031,三一重工,['机械行业']
600033,福建高速,['公路桥梁']
600035,楚天高速,['公路桥梁']
600036,招商银行,['金融行业']
600037,歌华有线,['传媒娱乐']
600038,中直股份,['飞机制造']
600039,四川路桥,['建筑建材']
600048,保利地产,['房地产']
600050,中国联通,['电子信息']
600051,宁波联合,['综合行业']
600052,浙江广厦,['房地产']
600053,九鼎投资,['房地产']
600054,黄山旅游,['酒店旅游']
600055,万东医疗,['医疗器械']
600056,中国医药,['商业百货']
600057,象屿股份,['交通运输']
600058,五矿发展,['物资外贸']
600059,古越龙山,['酿酒行业']
600060,海信电器,['家电行业']
600061,国投安信,['化纤行业']
600062,华润双鹤,['生物制药']
600063,皖维高新,['化纤行业']
600064,南京高科,['开发区']
600066,宇通客车,['汽车制造']
600067,冠城大通,['房地产']
600068,葛洲坝,['建筑建材']
600069,银鸽投资,['造纸行业']
600070,浙江富润,['纺织行业']
600072,钢构工程,['船舶制造']
600073,上海梅林,['食品行业']
600074,保千里,['电子信息']
600075,新疆天业,['化工行业']
600076,康欣新材,['电子信息']
600077,宋都股份,['房地产']
600078,澄星股份,['化工行业']
600079,人福医药,['生物制药']
600080,金花股份,['生物制药']
600081,东风科技,['汽车制造']
600082,海泰发展,['房地产']
600083,博信股份,['电子器件']
600084,中葡股份,['酿酒行业']
600085,同仁堂,['生物制药']
600086,东方金钰,['服装鞋类']
600088,中视传媒,['传媒娱乐']
600089,特变电工,['发电设备']
600090,同济堂,['酿酒行业']
600091,ST明科,['化工行业']
600093,禾嘉股份,['汽车制造']
600094,大名城,['房地产']
600095,哈高科,['房地产']
600096,云天化,['农药化肥']
600097,开创国际,['农林牧渔']
600098,广州发展,['电力行业']
600099,林海股份,['摩托车']
600100,同方股份,['电子信息']
600101,明星电力,['电力行业']
600103,青山纸业,['造纸行业']
600104,上汽集团,['汽车制造']
600105,永鼎股份,['电子信息']
600106,重庆路桥,['公路桥梁']
600107,美尔雅,['服装鞋类']
600108,亚盛集团,['农林牧渔']
600109,国金证券,['金融行业']
600110,诺德股份,['电力行业']
600111,北方稀土,['有色金属']
600112,天成控股,['电器行业']
600113,浙江东日,['房地产']
600114,东睦股份,['机械行业']
600115,东方航空,['交通运输']
600116,三峡水利,['电力行业']
600117,西宁特钢,['钢铁行业']
600118,中国卫星,['飞机制造']
600119,长江投资,['交通运输']
600120,浙江东方,['物资外贸']
600121,郑州煤电,['煤炭行业']
600122,宏图高科,['商业百货']
600123,兰花科创,['煤炭行业']
600125,铁龙物流,['交通运输']
600126,杭钢股份,['钢铁行业']
600127,金健米业,['农林牧渔']
600128,弘业股份,['物资外贸']
600129,太极集团,['生物制药']
600130,波导股份,['电子信息']
600131,岷江水电,['电力行业']
600132,重庆啤酒,['酿酒行业']
600133,东湖高新,['房地产']
600135,乐凯胶片,['化工行业']
600136,当代明诚,['商业百货']
600137,浪莎股份,['服装鞋类']
600138,中青旅,['酒店旅游']
600139,西部资源,['有色金属']
600141,兴发集团,['化工行业']
600143,金发科技,['塑料制品']
600145,*ST新亿,['陶瓷行业']
600146,商赢环球,['塑料制品']
600148,长春一东,['汽车制造']
600149,廊坊发展,['机械行业']
600150,中国船舶,['船舶制造']
600151,航天机电,['电子器件']
600152,维科精华,['纺织行业']
600153,建发股份,['物资外贸']
600155,宝硕股份,['化工行业']
600156,华升股份,['纺织行业']
600157,永泰能源,['煤炭行业']
600159,大龙地产,['房地产']
600160,巨化股份,['化工行业']
600161,天坛生物,['生物制药']
600162,香江控股,['房地产']
600163,中闽能源,['造纸行业']
600165,新日恒力,['钢铁行业']
600166,福田汽车,['汽车制造']
600167,联美控股,['供水供气']
600168,武汉控股,['供水供气']
600169,太原重工,['机械行业']
600170,上海建工,['建筑建材']
600171,上海贝岭,['电子器件']
600172,黄河旋风,['其它行业']
600173,卧龙地产,['房地产']
600175,美都能源,['房地产']
600176,中国巨石,['玻璃行业']
600177,雅戈尔,['服装鞋类']
600178,东安动力,['汽车制造']
600179,安通控股,['煤炭行业']
600180,瑞茂通,['交通运输']
600182,S佳通,['汽车制造']
600183,生益科技,['电子器件']
600184,光电股份,['玻璃行业']
600185,格力地产,['房地产']
600186,莲花健康,['食品行业']
600187,国中水务,['供水供气']
600188,兖州煤业,['煤炭行业']
600189,吉林森工,['农林牧渔']
600190,锦州港,['交通运输']
600191,华资实业,['食品行业']
600192,长城电工,['发电设备']
600193,创兴资源,['钢铁行业']
600195,中牧股份,['农林牧渔']
600196,复星医药,['生物制药']
600197,伊力特,['酿酒行业']
600198,大唐电信,['电子信息']
600199,金种子酒,['酿酒行业']
600200,江苏吴中,['生物制药']
600201,生物股份,['生物制药']
600202,哈空调,['电器行业']
600203,福日电子,['电子器件']
600206,有研新材,['电子器件']
600207,安彩高科,['电子器件']
600208,新湖中宝,['房地产']
600209,罗顿发展,['综合行业']
600210,紫江企业,['印刷包装']
600211,西藏药业,['生物制药']
600212,*ST江泉,['综合行业']
600213,亚星客车,['汽车制造']
600215,长春经开,['开发区']
600216,浙江医药,['生物制药']
600217,中再资环,['水泥行业']
600218,全柴动力,['机械行业']
600219,南山铝业,['有色金属']
600220,江苏阳光,['纺织行业']
600221,海南航空,['交通运输']
600222,太龙药业,['生物制药']
600223,鲁商置业,['房地产']
600225,天津松江,['房地产']
600226,升华拜克,['农药化肥']
600227,赤天化,['农药化肥']
600228,昌九生化,['化工行业']
600229,城市传媒,['化工行业']
600230,*ST沧大,['农药化肥']
600231,凌钢股份,['钢铁行业']
600232,金鹰股份,['纺织行业']
600233,圆通速递,['服装鞋类']
600234,*ST山水,['传媒娱乐']
600235,民丰特纸,['造纸行业']
600236,桂冠电力,['电力行业']
600237,铜峰电子,['电子器件']
600238,海南椰岛,['酿酒行业']
600239,云南城投,['房地产']
600240,华业资本,['房地产']
600241,时代万恒,['物资外贸']
600242,中昌数据,['交通运输']
600243,青海华鼎,['机械行业']
600246,万通地产,['房地产']
600247,ST成城,['物资外贸']
600248,延长化建,['建筑建材']
600249,两面针,['化工行业']
600250,南纺股份,['物资外贸']
600251,冠农股份,['农林牧渔']
600252,中恒集团,['生物制药']
600255,鑫科材料,['有色金属']
600256,广汇能源,['综合行业']
600257,大湖股份,['农林牧渔']
600258,首旅酒店,['酒店旅游']
600259,广晟有色,['有色金属']
600260,凯乐科技,['食品行业']
600261,阳光照明,['家电行业']
600262,北方股份,['机械行业']
600265,*ST景谷,['农林牧渔']
600266,北京城建,['房地产']
600267,海正药业,['生物制药']
600268,国电南自,['发电设备']
600269,赣粤高速,['公路桥梁']
600270,外运发展,['交通运输']
600271,航天信息,['电子信息']
600272,开开实业,['服装鞋类']
600273,嘉化能源,['化工行业']
600275,武昌鱼,['农林牧渔']
600276,恒瑞医药,['生物制药']
600277,亿利洁能,['化工行业']
600278,东方创业,['物资外贸']
600279,重庆港九,['交通运输']
600280,中央商场,['商业百货']
600281,太化股份,['化工行业']
600282,南钢股份,['钢铁行业']
600283,钱江水利,['供水供气']
600284,浦东建设,['建筑建材']
600285,羚锐制药,['生物制药']
600287,江苏舜天,['物资外贸']
600288,大恒科技,['电子信息']
600289,亿阳信通,['电子信息']
600290,华仪电气,['发电设备']
600291,西水股份,['金融行业']
600292,远达环保,['环保行业']
600293,三峡新材,['玻璃行业']
600295,鄂尔多斯,['服装鞋类']
600297,广汇汽车,['医疗器械']
600298,安琪酵母,['食品行业']
600299,安迪苏,['化工行业']
600300,维维股份,['食品行业']
600301,*ST南化,['化工行业']
600302,标准股份,['纺织机械']
600303,曙光股份,['汽车制造']
600305,恒顺醋业,['食品行业']
600306,*ST商城,['商业百货']
600307,酒钢宏兴,['钢铁行业']
600308,华泰股份,['造纸行业']
600309,万华化学,['化工行业']
600310,桂东电力,['电力行业']
600311,荣华实业,['有色金属']
600312,平高电气,['发电设备']
600313,农发种业,['农林牧渔']
600315,上海家化,['化工行业']
600316,洪都航空,['飞机制造']
600317,营口港,['交通运输']
600318,新力金融,['水泥行业']
600319,*ST亚星,['化工行业']
600320,振华重工,['机械行业']
600321,国栋建设,['建筑建材']
600322,天房发展,['房地产']
600323,瀚蓝环境,['供水供气']
600325,华发股份,['房地产']
600326,西藏天路,['建筑建材']
600327,大东方,['商业百货']
600328,兰太实业,['化工行业']
600329,中新药业,['生物制药']
600330,天通股份,['电子信息']
600331,宏达股份,['有色金属']
600332,白云山,['生物制药']
600333,长春燃气,['供水供气']
600335,国机汽车,['汽车制造']
600336,澳柯玛,['家电行业']
600337,美克家居,['家具行业']
600338,西藏珠峰,['有色金属']
600339,*ST天利,['化工行业']
600340,华夏幸福,['房地产']
600343,航天动力,['飞机制造']
600345,长江通信,['电子信息']
600346,恒力股份,['机械行业']
600348,阳泉煤业,['煤炭行业']
600350,山东高速,['公路桥梁']
600351,亚宝药业,['生物制药']
600352,浙江龙盛,['化工行业']
600353,旭光股份,['电子器件']
600354,敦煌种业,['农林牧渔']
600355,精伦电子,['电子器件']
600356,恒丰纸业,['造纸行业']
600358,国旅联合,['酒店旅游']
600359,新农开发,['农林牧渔']
600360,华微电子,['电子器件']
600361,华联综超,['商业百货']
600362,江西铜业,['有色金属']
600363,联创光电,['电子器件']
600365,通葡股份,['酿酒行业']
600366,宁波韵升,['仪器仪表']
600367,红星发展,['化工行业']
600368,五洲交通,['公路桥梁']
600369,西南证券,['金融行业']
600370,三房巷,['纺织行业']
600371,万向德农,['农林牧渔']
600372,中航电子,['飞机制造']
600373,中文传媒,['传媒娱乐']
600375,*ST星马,['汽车制造']
600376,首开股份,['房地产']
600377,宁沪高速,['公路桥梁']
600378,天科股份,['化工行业']
600379,宝光股份,['电器行业']
600380,健康元,['生物制药']
600381,青海春天,['煤炭行业']
600382,广东明珠,['物资外贸']
600383,金地集团,['房地产']
600386,北巴传媒,['交通运输']
600387,海越股份,['石油行业']
600388,龙净环保,['机械行业']
600389,江山股份,['农药化肥']
600390,*ST金瑞,['有色金属']
600391,成发科技,['飞机制造']
600393,粤泰股份,['房地产']
600395,盘江股份,['煤炭行业']
600396,金山股份,['电力行业']
600397,安源煤业,['煤炭行业']
600398,海澜之家,['服装鞋类']
600399,抚顺特钢,['钢铁行业']
600400,红豆股份,['服装鞋类']
600401,海润光伏,['电子器件']
600403,大有能源,['煤炭行业']
600405,动力源,['电器行业']
600406,国电南瑞,['电子信息']
600408,安泰集团,['煤炭行业']
600409,三友化工,['化工行业']
600410,华胜天成,['电子信息']
600415,小商品城,['商业百货']
600416,湘电股份,['发电设备']
600418,江淮汽车,['汽车制造']
600419,天润乳业,['食品行业']
600420,现代制药,['生物制药']
600421,仰帆控股,['机械行业']
600422,昆药集团,['生物制药']
600423,柳化股份,['农药化肥']
600425,青松建化,['水泥行业']
600426,华鲁恒升,['农药化肥']
600428,中远海特,['交通运输']
600429,三元股份,['食品行业']
600432,*ST吉恩,['有色金属']
600433,冠豪高新,['造纸行业']
600435,北方导航,['机械行业']
600436,片仔癀,['生物制药']
600438,通威股份,['农林牧渔']
600439,瑞贝卡,['服装鞋类']
600444,国机通用,['塑料制品']
600446,金证股份,['电子信息']
600448,华纺股份,['纺织行业']
600449,宁夏建材,['水泥行业']
600452,涪陵电力,['电力行业']
600455,博通股份,['电子信息']
600456,宝钛股份,['有色金属']
600458,时代新材,['塑料制品']
600459,贵研铂业,['有色金属']
600460,士兰微,['电子器件']
600461,洪城水业,['供水供气']
600462,九有股份,['造纸行业']
600463,空港股份,['房地产']
600466,蓝光发展,['生物制药']
600467,好当家,['农林牧渔']
600468,百利电气,['电器行业']
600469,风神股份,['汽车制造']
600470,六国化工,['农药化肥']
600475,华光股份,['机械行业']
600476,湘邮科技,['电子信息']
600477,杭萧钢构,['钢铁行业']
600478,科力远,['电子器件']
600479,千金药业,['生物制药']
600480,凌云股份,['汽车制造']
600481,双良节能,['化工行业']
600482,中国动力,['电器行业']
600483,福能股份,['电力行业']
600485,信威集团,['电子信息']
600486,扬农化工,['农药化肥']
600487,亨通光电,['电子信息']
600488,天药股份,['生物制药']
600489,中金黄金,['有色金属']
600490,鹏欣资源,['化工行业']
600491,龙元建设,['建筑建材']
600493,凤竹纺织,['纺织行业']
600495,晋西车轴,['交通运输']
600496,精工钢构,['钢铁行业']
600497,驰宏锌锗,['有色金属']
600498,烽火通信,['电子信息']
600499,科达洁能,['机械行业']
600500,中化国际,['物资外贸']
600501,航天晨光,['汽车制造']
600502,安徽水利,['建筑建材']
600503,华丽家族,['房地产']
600505,西昌电力,['电力行业']
600506,香梨股份,['农林牧渔']
600507,方大特钢,['钢铁行业']
600508,上海能源,['煤炭行业']
600509,天富能源,['电力行业']
600510,黑牡丹,['房地产']
600511,国药股份,['商业百货']
600512,腾达建设,['建筑建材']
600513,联环药业,['生物制药']
600515,海航基础,['商业百货']
600516,方大炭素,['其它行业']
600517,置信电气,['发电设备']
600518,康美药业,['生物制药']
600519,贵州茅台,['酿酒行业']
600520,*ST中发,['机械行业']
600521,华海药业,['生物制药']
600522,中天科技,['电子信息']
600523,贵航股份,['汽车制造']
600525,长园集团,['发电设备']
600526,菲达环保,['机械行业']
600527,江南高纤,['化纤行业']
600528,中铁二局,['建筑建材']
600529,山东药玻,['玻璃行业']
600530,交大昂立,['生物制药']
600531,豫光金铅,['有色金属']
600532,宏达矿业,['钢铁行业']
600533,栖霞建设,['房地产']
600535,天士力,['生物制药']
600536,中国软件,['电子信息']
600537,亿晶光电,['电子器件']
600538,国发股份,['农药化肥']
600539,ST狮头,['水泥行业']
600540,新赛股份,['农林牧渔']
600543,莫高股份,['酿酒行业']
600545,新疆城建,['建筑建材']
600546,*ST山煤,['煤炭行业']
600547,山东黄金,['有色金属']
600548,深高速,['公路桥梁']
600549,厦门钨业,['有色金属']
600550,保变电气,['发电设备']
600551,时代出版,['传媒娱乐']
600552,凯盛科技,['玻璃行业']
600555,海航创新,['酒店旅游']
600556,ST慧球,['电子信息']
600557,康缘药业,['生物制药']
600558,大西洋,['钢铁行业']
600559,老白干酒,['酿酒行业']
600560,金自天正,['电器行业']
600561,江西长运,['交通运输']
600562,国睿科技,['电子信息']
600563,法拉电子,['电子器件']
600565,迪马股份,['房地产']
600566,济川药业,['生物制药']
600567,山鹰纸业,['造纸行业']
600568,中珠医疗,['房地产']
600569,安阳钢铁,['钢铁行业']
600570,恒生电子,['电子信息']
600571,信雅达,['电子信息']
600572,康恩贝,['生物制药']
600573,惠泉啤酒,['酿酒行业']
600575,皖江物流,['交通运输']
600576,万家文化,['综合行业']
600577,精达股份,['电器行业']
600578,京能电力,['电力行业']
600579,天华院,['机械行业']
600580,卧龙电气,['发电设备']
600581,*ST八钢,['钢铁行业']
600582,天地科技,['机械行业']
600583,海油工程,['石油行业']
600584,长电科技,['电子器件']
600585,海螺水泥,['水泥行业']
600586,金晶科技,['玻璃行业']
600587,新华医疗,['医疗器械']
600588,用友网络,['电子信息']
600589,广东榕泰,['塑料制品']
600590,泰豪科技,['发电设备']
600592,龙溪股份,['机械行业']
600593,大连圣亚,['酒店旅游']
600594,益佰制药,['生物制药']
600595,中孚实业,['有色金属']
600596,新安股份,['农药化肥']
600597,光明乳业,['食品行业']
600598,北大荒,['农林牧渔']
600599,熊猫金控,['化工行业']
600600,青岛啤酒,['酿酒行业']
600601,方正科技,['电子信息']
600602,云赛智联,['电子器件']
600603,*ST兴业,['综合行业']
600604,市北高新,['开发区']
600605,汇通能源,['物资外贸']
600606,绿地控股,['房地产']
600608,上海科技,['电子信息']
600609,金杯汽车,['汽车制造']
600610,中毅达,['纺织机械']
600611,大众交通,['交通运输']
600612,老凤祥,['服装鞋类']
600613,神奇制药,['生物制药']
600614,鼎立股份,['综合行业']
600615,丰华股份,['房地产']
600616,金枫酒业,['酿酒行业']
600617,国新能源,['供水供气']
600618,氯碱化工,['化工行业']
600619,海立股份,['机械行业']
600620,天宸股份,['综合行业']
600621,华鑫股份,['房地产']
600622,嘉宝集团,['综合行业']
600623,华谊集团,['汽车制造']
600624,复旦复华,['综合行业']
600626,申达股份,['纺织行业']
600628,新世界,['商业百货']
600629,华建集团,['玻璃行业']
600630,龙头股份,['纺织行业']
600633,浙报传媒,['传媒娱乐']
600634,中技控股,['建筑建材']
600635,大众公用,['供水供气']
600636,三爱富,['化工行业']
600637,东方明珠,['传媒娱乐']
600638,新黄浦,['房地产']
600639,浦东金桥,['开发区']
600640,号百控股,['酒店旅游']
600641,万业企业,['房地产']
600642,申能股份,['电力行业']
600643,爱建集团,['金融行业']
600644,乐山电力,['电力行业']
600645,中源协和,['生物制药']
600647,同达创业,['综合行业']
600648,外高桥,['开发区']
600649,城投控股,['供水供气']
600650,锦江投资,['交通运输']
600651,飞乐音响,['仪器仪表']
600652,游久游戏,['煤炭行业']
600653,申华控股,['汽车制造']
600654,中安消,['电子信息']
600655,豫园商城,['商业百货']
600656,退市博元,['综合行业']
600657,信达地产,['房地产']
600658,电子城,['开发区']
600660,福耀玻璃,['汽车制造']
600662,强生控股,['交通运输']
600663,陆家嘴,['房地产']
600664,哈药股份,['生物制药']
600665,天地源,['房地产']
600666,奥瑞德,['生物制药']
600667,太极实业,['电子器件']
600668,尖峰集团,['水泥行业']
600671,天目药业,['生物制药']
600673,东阳光科,['有色金属']
600674,川投能源,['电力行业']
600675,*ST中企,['房地产']
600676,交运股份,['汽车制造']
600677,航天通信,['电子信息']
600678,四川金顶,['水泥行业']
600680,上海普天,['电子信息']
600681,百川能源,['建筑建材']
600682,南京新百,['商业百货']
600683,京投发展,['房地产']
600684,珠江实业,['房地产']
600685,中船防务,['船舶制造']
600686,金龙汽车,['汽车制造']
600687,刚泰控股,['综合行业']
600688,上海石化,['石油行业']
600689,上海三毛,['纺织行业']
600690,青岛海尔,['家电行业']
600691,阳煤化工,['农药化肥']
600692,亚通股份,['交通运输']
600693,东百集团,['商业百货']
600694,大商股份,['商业百货']
600695,绿庭投资,['食品行业']
600696,匹凸匹,['房地产']
600697,欧亚集团,['商业百货']
600698,湖南天雁,['汽车制造']
600699,均胜电子,['汽车制造']
600701,*ST工新,['综合行业']
600702,沱牌舍得,['酿酒行业']
600703,三安光电,['电子器件']
600704,物产中大,['物资外贸']
600705,中航资本,['金融行业']
600706,曲江文旅,['酒店旅游']
600707,彩虹股份,['电子器件']
600708,光明地产,['交通运输']
600710,*ST常林,['机械行业']
600711,盛屯矿业,['有色金属']
600712,南宁百货,['商业百货']
600713,南京医药,['商业百货']
600714,金瑞矿业,['煤炭行业' '有色金属']
600715,文投控股,['汽车制造']
600716,凤凰股份,['房地产']
600717,天津港,['交通运输']
600718,东软集团,['电子信息']
600719,大连热电,['供水供气']
600720,祁连山,['水泥行业']
600721,*ST百花,['煤炭行业']
600722,金牛化工,['化工行业']
600723,首商股份,['商业百货']
600724,宁波富达,['房地产']
600725,*ST云维,['煤炭行业']
600726,华电能源,['电力行业']
600727,鲁北化工,['农药化肥']
600728,佳都科技,['电子信息']
600729,重庆百货,['商业百货']
600730,中国高科,['综合行业']
600731,湖南海利,['农药化肥']
600732,*ST新梅,['房地产']
600733,S前锋,['房地产']
600734,实达集团,['电子信息']
600735,新华锦,['纺织行业']
600736,苏州高新,['开发区']
600737,中粮屯河,['食品行业']
600738,兰州民百,['商业百货']
600739,辽宁成大,['物资外贸']
600740,山西焦化,['煤炭行业']
600741,华域汽车,['汽车制造']
600742,一汽富维,['汽车制造']
600743,华远地产,['房地产']
600744,华银电力,['电力行业']
600745,中茵股份,['房地产']
600746,江苏索普,['化工行业']
600747,大连控股,['电子器件']
600748,上实发展,['房地产']
600749,西藏旅游,['酒店旅游']
600750,江中药业,['生物制药']
600751,天海投资,['交通运输']
600753,东方银星,['商业百货']
600754,锦江股份,['酒店旅游']
600755,厦门国贸,['物资外贸']
600756,浪潮软件,['电子信息']
600757,长江传媒,['传媒娱乐']
600758,红阳能源,['供水供气']
600759,洲际油气,['石油行业']
600760,*ST黑豹,['汽车制造']
600761,安徽合力,['机械行业']
600763,通策医疗,['医疗器械']
600764,中电广通,['电子信息']
600765,中航重机,['机械行业']
600767,运盛医疗,['房地产']
600768,宁波富邦,['有色金属']
600769,祥龙电业,['电力行业']
600770,综艺股份,['综合行业']
600771,广誉远,['生物制药']
600773,西藏城投,['房地产']
600774,汉商集团,['商业百货']
600775,南京熊猫,['电子信息']
600776,东方通信,['电子信息']
600777,新潮能源,['综合行业']
600778,友好集团,['商业百货']
600779,水井坊,['酿酒行业']
600780,通宝能源,['电力行业']
600781,辅仁药业,['生物制药']
600782,新钢股份,['钢铁行业']
600783,鲁信创投,['其它行业']
600784,鲁银投资,['钢铁行业']
600785,新华百货,['商业百货']
600787,中储股份,['交通运输']
600789,鲁抗医药,['生物制药']
600790,轻纺城,['商业百货']
600791,京能置业,['房地产']
600792,云煤能源,['煤炭行业']
600793,宜宾纸业,['造纸行业']
600794,保税科技,['交通运输']
600795,国电电力,['电力行业']
600796,钱江生化,['农药化肥']
600797,浙大网新,['电子信息']
600798,宁波海运,['交通运输']
600800,天津磁卡,['综合行业']
600801,华新水泥,['水泥行业']
600802,福建水泥,['水泥行业']
600803,新奥股份,['农药化肥']
600804,鹏博士,['电子信息']
600805,悦达投资,['综合行业']
600806,*ST昆机,['机械行业']
600807,天业股份,['房地产']
600808,马钢股份,['钢铁行业']
600809,山西汾酒,['酿酒行业']
600810,神马股份,['化纤行业']
600811,东方集团,['综合行业']
600812,华北制药,['生物制药']
600814,杭州解百,['商业百货']
600815,厦工股份,['机械行业']
600816,安信信托,['金融行业']
600817,*ST宏盛,['电子器件']
600819,耀皮玻璃,['玻璃行业']
600820,隧道股份,['建筑建材']
600821,津劝业,['商业百货']
600822,上海物贸,['物资外贸']
600823,世茂股份,['房地产']
600824,益民集团,['商业百货']
600825,新华传媒,['传媒娱乐']
600826,兰生股份,['物资外贸']
600827,百联股份,['商业百货']
600828,茂业商业,['商业百货']
600829,人民同泰,['生物制药']
600830,香溢融通,['金融行业']
600831,广电网络,['传媒娱乐']
600833,第一医药,['商业百货']
600834,申通地铁,['交通运输']
600835,上海机电,['交通运输']
600836,界龙实业,['印刷包装']
600837,海通证券,['金融行业']
600838,上海九百,['商业百货']
600839,四川长虹,['家电行业']
600841,上柴股份,['机械行业']
600843,上工申贝,['纺织机械']
600844,丹化科技,['化工行业']
600845,宝信软件,['电子信息']
600846,同济科技,['综合行业']
600847,万里股份,['电器行业']
600848,上海临港,['仪器仪表']
600850,华东电脑,['电子信息']
600851,海欣股份,['纺织行业']
600853,龙建股份,['建筑建材']
600854,春兰股份,['家电行业']
600855,航天长峰,['机械行业']
600856,中天能源,['商业百货']
600857,宁波中百,['商业百货']
600858,银座股份,['商业百货']
600859,王府井,['商业百货']
600860,京城股份,['机械行业']
600861,北京城乡,['商业百货']
600862,中航高科,['房地产']
600863,内蒙华电,['电力行业']
600864,哈投股份,['电力行业']
600865,百大集团,['商业百货']
600866,*ST星湖,['食品行业']
600867,通化东宝,['生物制药']
600868,梅雁吉祥,['电力行业']
600869,智慧能源,['电力行业']
600870,厦华电子,['家电行业']
600871,石化油服,['石油行业']
600872,中炬高新,['食品行业']
600873,梅花生物,['食品行业']
600874,创业环保,['环保行业']
600875,东方电气,['发电设备']
600876,洛阳玻璃,['玻璃行业']
600877,中国嘉陵,['摩托车']
600879,航天电子,['飞机制造']
600880,博瑞传播,['印刷包装']
600881,亚泰集团,['水泥行业']
600882,广泽股份,['钢铁行业']
600883,博闻科技,['水泥行业']
600884,杉杉股份,['服装鞋类']
600885,宏发股份,['电器行业']
600886,国投电力,['电力行业']
600887,伊利股份,['食品行业']
600888,新疆众和,['有色金属']
600889,南京化纤,['化纤行业']
600890,中房股份,['房地产']
600891,秋林集团,['商业百货']
600892,大晟文化,['综合行业']
600893,中航动力,['飞机制造']
600894,广日股份,['交通运输']
600895,张江高科,['开发区']
600896,览海投资,['交通运输']
600897,厦门空港,['交通运输']
600898,三联商社,['商业百货']
600900,长江电力,['电力行业']
600909,华安证券,['次新股']
600917,重庆燃气,['供水供气']
600958,东方证券,['金融行业']
600959,江苏有线,['传媒娱乐']
600960,渤海活塞,['汽车制造']
600961,株冶集团,['有色金属']
600962,国投中鲁,['食品行业']
600963,岳阳林纸,['造纸行业']
600965,福成股份,['农林牧渔']
600966,博汇纸业,['造纸行业']
600967,北方创业,['交通运输']
600969,郴电国际,['电力行业']
600970,中材国际,['建筑建材']
600971,恒源煤电,['煤炭行业']
600973,宝胜股份,['发电设备']
600975,新五丰,['农林牧渔']
600976,健民集团,['生物制药']
600978,宜华生活,['家具行业']
600979,广安爱众,['电力行业']
600980,北矿科技,['电子器件']
600981,汇鸿集团,['物资外贸']
600982,宁波热电,['供水供气']
600983,惠而浦,['家电行业']
600984,建设机械,['机械行业']
600985,雷鸣科化,['化工行业']
600986,科达股份,['建筑建材']
600987,航民股份,['纺织行业']
600990,四创电子,['电子信息']
600992,贵绳股份,['钢铁行业']
600993,马应龙,['生物制药']
600995,文山电力,['电力行业']
600996,贵广网络,['次新股']
600997,开滦股份,['煤炭行业']
600998,九州通,['商业百货']
600999,招商证券,['金融行业']
601000,唐山港,['交通运输']
601001,大同煤业,['煤炭行业']
